DESULFOASV1_1067_hydrogenase_small_subunit	AF-P12943-F1-model_v4	DESULFOASV1_1067_hydrogenase_small_subunit	AF-P12943-F1-model_v4 Periplasmic [NiFe] hydrogenase small subunit	0.620	288	109	28	315	2	288	2.763E-39	1420
DESULFOASV1_1068_hypothetical_protein	5ezr-assembly1.cif.gz_A	DESULFOASV1_1068_hypothetical_protein	5ezr-assembly1.cif.gz_A Crystal Structure of PVX_084705 bound to compound	0.258	115	85	11	125	390	504	4.444E-09	276
DESULFOASV1_1069_hypothetical_protein	AF-Q99P87-F1-model_v4	DESULFOASV1_1069_hypothetical_protein	AF-Q99P87-F1-model_v4 Resistin	0.187	32	25	1	32	4	35	7.015E+00	26
DESULFOASV1_1070_outer_membrane_lipoprotein-sorting_protein	3bk5-assembly1.cif.gz_A	DESULFOASV1_1070_outer_membrane_lipoprotein-sorting_protein	3bk5-assembly1.cif.gz_A Crystal structure of putative outer membrane lipoprotein-sorting protein domain from Vibrio parahaemolyticus	0.307	215	148	2	216	20	234	2.260E-22	908
DESULFOASV1_1072_M23_family_metallopeptidase	6jn7-assembly2.cif.gz_B	DESULFOASV1_1072_M23_family_metallopeptidase	6jn7-assembly2.cif.gz_B Structure of H216A mutant closed form peptidoglycan peptidase	0.207	283	201	147	429	2	255	8.075E-21	637
DESULFOASV1_1073_cupin_domain-containing_protein	1yhf-assembly1.cif.gz_A	DESULFOASV1_1073_cupin_domain-containing_protein	1yhf-assembly1.cif.gz_A Crystal Structure of Conserved SPY1581 Protein of Unknown Function from Streptococcus pyogenes	0.451	113	61	1	113	1	113	2.424E-13	603
DESULFOASV1_1074_4Fe-4S_binding_protein	7np8-assembly1.cif.gz_B	DESULFOASV1_1074_4Fe-4S_binding_protein	7np8-assembly1.cif.gz_B Crystal structure of the Coenzyme F420-dependent sulfite reductase from Methanocaldococcus jannaschii at 2.3-A resolution	0.257	191	130	12	202	425	600	1.253E-16	491
DESULFOASV1_1075_4Fe-4S_binding_protein	AF-Q58160-F1-model_v4	DESULFOASV1_1075_4Fe-4S_binding_protein	AF-Q58160-F1-model_v4 Uncharacterized protein MJ0750	0.144	234	192	187	411	4	237	4.587E-05	211
DESULFOASV1_1078_biotin-acetyl-CoA-carboxylase_ligase	2hni-assembly1.cif.gz_B	DESULFOASV1_1078_biotin-acetyl-CoA-carboxylase_ligase	2hni-assembly1.cif.gz_B Crystal Structure Of Biotin Protein Ligase From Pyrococcus Horikoshii OT3, K111A mutation	0.238	238	168	24	261	13	233	1.126E-19	630
DESULFOASV1_1079_alpha-beta_hydrolase	AF-P9WLC7-F1-model_v4	DESULFOASV1_1079_alpha-beta_hydrolase	AF-P9WLC7-F1-model_v4 Uncharacterized protein Rv2307c	0.366	270	169	2	268	7	276	4.466E-30	1007
DESULFOASV1_1080_exopolyphosphatase	7d62-assembly1.cif.gz_A	DESULFOASV1_1080_exopolyphosphatase	7d62-assembly1.cif.gz_A pGpG-specific phosphodiesterase - PggH from Vibrio cholrae	0.491	304	148	2	305	3	294	3.636E-42	1493
DESULFOASV1_1081_hypothetical_protein	AF-Q8MMZ7-F1-model_v4	DESULFOASV1_1081_hypothetical_protein	AF-Q8MMZ7-F1-model_v4 cGMP-dependent protein kinase	0.314	105	71	8	112	297	400	6.426E-10	362
DESULFOASV1_1082_hypothetical_protein	5h6b-assembly1.cif.gz_A	DESULFOASV1_1082_hypothetical_protein	5h6b-assembly1.cif.gz_A Crystal structure of a thermostable lipase from Marine Streptomyces	0.194	233	162	77	278	9	241	5.919E-09	303
DESULFOASV1_1083_glycosyltransferase_family_4_protein	AF-D7AW65-F1-model_v4	DESULFOASV1_1083_glycosyltransferase_family_4_protein	AF-D7AW65-F1-model_v4 D-inositol 3-phosphate glycosyltransferase	0.186	415	300	2	370	13	427	2.672E-18	580
DESULFOASV1_1084_glycosyltransferase_family_4_protein	AF-P9WMZ2-F1-model_v4	DESULFOASV1_1084_glycosyltransferase_family_4_protein	AF-P9WMZ2-F1-model_v4 GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase	0.184	433	313	1	433	1	385	4.498E-18	597
DESULFOASV1_1085_glycosyltransferase_family_A_protein	AF-P71054-F1-model_v4	DESULFOASV1_1085_glycosyltransferase_family_A_protein	AF-P71054-F1-model_v4 Putative glycosyltransferase EpsE	0.224	279	215	1	279	1	278	5.200E-17	514
DESULFOASV1_1086_GGDEF_domain-containing_protein	3ign-assembly1.cif.gz_A	DESULFOASV1_1086_GGDEF_domain-containing_protein	3ign-assembly1.cif.gz_A Crystal Structure of the GGDEF domain from Marinobacter aquaeolei diguanylate cyclase complexed with c-di-GMP - Northeast Structural Genomics Consortium Target MqR89a	0.380	163	100	320	482	4	165	6.533E-17	688
DESULFOASV1_1087_queuosine_precursor_transporter	AF-P54163-F1-model_v4	DESULFOASV1_1087_queuosine_precursor_transporter	AF-P54163-F1-model_v4 Probable queuosine precursor transporter	0.449	226	124	2	227	3	228	6.080E-16	744
DESULFOASV1_1088_NAD-P-FAD-dependent_oxidoreductase	5nii-assembly1.cif.gz_A	DESULFOASV1_1088_NAD-P-FAD-dependent_oxidoreductase	5nii-assembly1.cif.gz_A Crystal structure of the atypical thioredoxin reductase TRi from Desulfovibrio vulgaris Hildenborough	0.567	291	126	4	294	2	292	8.935E-43	1211
DESULFOASV1_1089_Nif3-like_dinuclear_metal_center_hexameric_protein	AF-Q8XIV9-F1-model_v4	DESULFOASV1_1089_Nif3-like_dinuclear_metal_center_hexameric_protein	AF-Q8XIV9-F1-model_v4 GTP cyclohydrolase 1 type 2 homolog	0.310	262	178	1	259	1	262	2.375E-28	947
DESULFOASV1_1090_C4-type_zinc_ribbon_domain-containing_protein	4ilo-assembly1.cif.gz_A	DESULFOASV1_1090_C4-type_zinc_ribbon_domain-containing_protein	4ilo-assembly1.cif.gz_A 2.12A resolution structure of CT398 from Chlamydia trachomatis	0.208	235	185	1	235	1	235	1.451E-10	445
DESULFOASV1_1091_2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase	AF-A1VDX6-F1-model_v4	DESULFOASV1_1091_2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase	AF-A1VDX6-F1-model_v4 Bifunctional enzyme IspD/IspF	0.547	393	177	1	391	1	393	5.231E-58	1542
DESULFOASV1_1092_hypothetical_protein	2vxa-assembly1.cif.gz_A	DESULFOASV1_1092_hypothetical_protein	2vxa-assembly1.cif.gz_A H. halophila dodecin in complex with riboflavin	0.520	50	24	4	53	3	52	1.272E-01	71
DESULFOASV1_1093_hypothetical_protein	AF-Q5XGM3-F1-model_v4	DESULFOASV1_1093_hypothetical_protein	AF-Q5XGM3-F1-model_v4 Betaine--homocysteine S-methyltransferase 1	0.352	331	210	10	334	13	343	3.520E-27	979
DESULFOASV1_1094_ArsA-related_P-loop_ATPase	AF-Q60392-F1-model_v4	DESULFOASV1_1094_ArsA-related_P-loop_ATPase	AF-Q60392-F1-model_v4 Uncharacterized ATP-binding protein MJ0084	0.256	254	184	1	254	1	248	1.396E-16	487
DESULFOASV1_1095_anaerobic_carbon-monoxide_dehydrogenase_catalytic_subunit	6dc2-assembly2.cif.gz_D	DESULFOASV1_1095_anaerobic_carbon-monoxide_dehydrogenase_catalytic_subunit	6dc2-assembly2.cif.gz_D Crystal structure of Desulfovibrio vulgaris carbon monoxide dehydrogenase C301S variant	0.628	622	230	8	627	5	626	4.682E-78	3615
DESULFOASV1_1096_Crp-Fnr_family_transcriptional_regulator	2hkx-assembly1.cif.gz_A	DESULFOASV1_1096_Crp-Fnr_family_transcriptional_regulator	2hkx-assembly1.cif.gz_A Structure of CooA mutant (N127L/S128L) from Carboxydothermus hydrogenoformans	0.446	197	109	13	209	5	201	1.763E-19	666
DESULFOASV1_1097_cysteine-tRNA_ligase	AF-B8DKL0-F1-model_v4	DESULFOASV1_1097_cysteine-tRNA_ligase	AF-B8DKL0-F1-model_v4 Cysteine--tRNA ligase	0.696	485	147	1	485	1	485	3.944E-66	3079
DESULFOASV1_1098_DNA_repair_protein_RadA	AF-Q9KGG1-F1-model_v4	DESULFOASV1_1098_DNA_repair_protein_RadA	AF-Q9KGG1-F1-model_v4 DNA repair protein RadA	0.420	456	257	1	444	2	457	2.078E-55	1903
DESULFOASV1_1099_zinc-ribbon_and_DUF3426_domain-containing_protein	AF-Q57806-F1-model_v4	DESULFOASV1_1099_zinc-ribbon_and_DUF3426_domain-containing_protein	AF-Q57806-F1-model_v4 Uncharacterized protein MJ0360	0.150	175	113	131	305	1	134	1.756E-05	163
DESULFOASV1_1100_hypoxanthine_phosphoribosyltransferase	AF-O66821-F1-model_v4	DESULFOASV1_1100_hypoxanthine_phosphoribosyltransferase	AF-O66821-F1-model_v4 Hypoxanthine-guanine phosphoribosyltransferase	0.350	177	114	5	180	2	178	9.369E-23	847
DESULFOASV1_1101_N-acetyltransferase	AF-P59599-F1-model_v4	DESULFOASV1_1101_N-acetyltransferase	AF-P59599-F1-model_v4 Uncharacterized N-acetyltransferase CT2212	0.445	155	84	1	155	3	155	6.949E-20	699
DESULFOASV1_1102_TlpA_disulfide_reductase_family_protein	4nmu-assembly2.cif.gz_B	DESULFOASV1_1102_TlpA_disulfide_reductase_family_protein	4nmu-assembly2.cif.gz_B Crystal Structure of Thiol-disulfide Oxidoreductase from Bacillus str. 'Ames Ancestor'	0.266	119	85	58	176	23	139	2.833E-10	333
DESULFOASV1_1103_homocysteine_S-methyltransferase_family_protein	AF-A8XY95-F1-model_v4	DESULFOASV1_1103_homocysteine_S-methyltransferase_family_protein	AF-A8XY95-F1-model_v4 Probable methionine synthase	0.278	886	578	1	802	4	889	2.754E-53	2099
DESULFOASV1_1104_RNA_polymerase_factor_sigma-32	AF-Q01624-F1-model_v4	DESULFOASV1_1104_RNA_polymerase_factor_sigma-32	AF-Q01624-F1-model_v4 RNA polymerase sigma-B factor	0.408	291	168	56	339	1	291	3.768E-18	634
DESULFOASV1_1105_tetratricopeptide_repeat_protein	AF-P42810-F1-model_v4	DESULFOASV1_1105_tetratricopeptide_repeat_protein	AF-P42810-F1-model_v4 TPR repeat-containing protein PA4667	0.211	582	456	1	582	6	584	2.519E-17	788
DESULFOASV1_1106_hypothetical_protein	AF-Q8DFF7-F1-model_v4	DESULFOASV1_1106_hypothetical_protein	AF-Q8DFF7-F1-model_v4 Outer-membrane lipoprotein LolB	0.160	218	152	27	244	19	200	4.162E-11	349
DESULFOASV1_1107_hypothetical_protein	2zr2-assembly1.cif.gz_B	DESULFOASV1_1107_hypothetical_protein	2zr2-assembly1.cif.gz_B Crystal structure of seryl-tRNA synthetase from Pyrococcus horikoshii complexed with ATP	0.209	81	63	30	110	21	101	6.007E-01	77
DESULFOASV1_1108_ribose_5-phosphate_isomerase_B	3ph4-assembly1.cif.gz_A	DESULFOASV1_1108_ribose_5-phosphate_isomerase_B	3ph4-assembly1.cif.gz_A Clostridium thermocellum Ribose-5-Phosphate Isomerase B with d-allose	0.531	141	65	5	144	2	142	1.288E-19	756
DESULFOASV1_1109_class_II_fructose-bisphosphatase	AF-Q6M6E7-F1-model_v4	DESULFOASV1_1109_class_II_fructose-bisphosphatase	AF-Q6M6E7-F1-model_v4 Fructose-1,6-bisphosphatase class 2	0.521	328	157	1	328	5	332	5.583E-50	1815
DESULFOASV1_1110_2-oxoacid_ferredoxin_oxidoreductase_subunit_beta	AF-A0A0E3KBH3-F1-model_v4	DESULFOASV1_1110_2-oxoacid_ferredoxin_oxidoreductase_subunit_beta	AF-A0A0E3KBH3-F1-model_v4 2-oxoacid:ferredoxin oxidoreductase subunit beta	0.377	297	168	8	278	4	300	3.427E-32	1075
DESULFOASV1_1111_2-oxoacid_acceptor_oxidoreductase_subunit_alpha	6n2o-assembly1.cif.gz_C	DESULFOASV1_1111_2-oxoacid_acceptor_oxidoreductase_subunit_alpha	6n2o-assembly1.cif.gz_C 2-oxoglutarate:ferredoxin oxidoreductase from Magnetococcus marinus with 2-oxoglutarate, coenzyme A and succinyl-CoA bound	0.300	570	391	2	561	1	570	1.010E-54	1917
DESULFOASV1_1112_DUF547_domain-containing_protein	AF-P42684-F1-model_v4	DESULFOASV1_1112_DUF547_domain-containing_protein	AF-P42684-F1-model_v4 Tyrosine-protein kinase ABL2	0.183	90	71	2	91	1061	1148	6.906E+00	26
DESULFOASV1_1113_hypothetical_protein	AF-P57439-F1-model_v4	DESULFOASV1_1113_hypothetical_protein	AF-P57439-F1-model_v4 Uncharacterized protein BU358	0.089	139	123	53	188	29	167	1.862E-04	116
DESULFOASV1_1114_hypothetical_protein	2vkj-assembly1.cif.gz_A	DESULFOASV1_1114_hypothetical_protein	2vkj-assembly1.cif.gz_A Structure of the soluble domain of the membrane protein TM1634 from Thermotoga maritima	0.253	63	46	28	90	43	105	1.169E-01	102
DESULFOASV1_1115_FlgO_family_outer_membrane_protein	AF-E0SHN8-F1-model_v4	DESULFOASV1_1115_FlgO_family_outer_membrane_protein	AF-E0SHN8-F1-model_v4 Penicillin-binding protein activator LpoB	0.132	129	111	35	163	64	192	1.919E-07	193
DESULFOASV1_1116_hypothetical_protein	3g5l-assembly1.cif.gz_B	DESULFOASV1_1116_hypothetical_protein	3g5l-assembly1.cif.gz_B Crystal structure of putative S-adenosylmethionine dependent methyltransferase from Listeria monocytogenes	0.152	236	174	56	291	7	212	4.710E-10	251
DESULFOASV1_1117_endopeptidase_La	AF-Q72CE6-F1-model_v4	DESULFOASV1_1117_endopeptidase_La	AF-Q72CE6-F1-model_v4 Lon protease	0.730	792	214	1	792	1	792	0.000E+00	4161
DESULFOASV1_1118_ATP-dependent_Clp_protease_ATP-binding_subunit_ClpX	AF-Q72CE7-F1-model_v4	DESULFOASV1_1118_ATP-dependent_Clp_protease_ATP-binding_subunit_ClpX	AF-Q72CE7-F1-model_v4 ATP-dependent Clp protease ATP-binding subunit ClpX	0.737	416	109	1	416	1	416	1.254E-64	2317
DESULFOASV1_1119_ATP-dependent_Clp_endopeptidase_proteolytic_subunit_ClpP	AF-A1VE85-F1-model_v4	DESULFOASV1_1119_ATP-dependent_Clp_endopeptidase_proteolytic_subunit_ClpP	AF-A1VE85-F1-model_v4 ATP-dependent Clp protease proteolytic subunit	0.736	201	53	1	201	1	201	1.430E-30	1041
DESULFOASV1_1120_trigger_factor	AF-B8DNL3-F1-model_v4	DESULFOASV1_1120_trigger_factor	AF-B8DNL3-F1-model_v4 Trigger factor	0.532	430	201	1	430	1	430	1.750E-56	2276
DESULFOASV1_1121_hypothetical_protein	AF-P56904-F1-model_v4	DESULFOASV1_1121_hypothetical_protein	AF-P56904-F1-model_v4 Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	0.475	262	136	4	263	1	262	7.735E-32	1280
DESULFOASV1_1122_hypothetical_protein	AF-O26478-F1-model_v4	DESULFOASV1_1122_hypothetical_protein	AF-O26478-F1-model_v4 UPF0104 membrane protein MTH_378	0.190	334	256	2	318	1	334	9.174E-12	488
DESULFOASV1_1123_hypothetical_protein	AF-Q8TCJ2-F1-model_v4	DESULFOASV1_1123_hypothetical_protein	AF-Q8TCJ2-F1-model_v4 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	0.128	438	358	6	443	75	485	6.637E-05	192
DESULFOASV1_1124_hypothetical_protein	AF-A0QUV5-F1-model_v4	DESULFOASV1_1124_hypothetical_protein	AF-A0QUV5-F1-model_v4 Probable S-adenosylmethionine-dependent methyltransferase MSMEG_2350/MSMEI_2290	0.191	232	180	21	243	24	255	1.147E-10	224
DESULFOASV1_1125_bifunctional_class_I_SAM-dependent_methyltransferase-glycosyltransferase_family_2_protein	AF-Q9LM93-F1-model_v4	DESULFOASV1_1125_bifunctional_class_I_SAM-dependent_methyltransferase-glycosyltransferase_family_2_protein	AF-Q9LM93-F1-model_v4 Dolichol-phosphate mannosyltransferase subunit 1	0.231	247	186	234	480	4	246	2.759E-17	553
DESULFOASV1_1126_ATP-dependent_RecD-like_DNA_helicase	AF-O34481-F1-model_v4	DESULFOASV1_1126_ATP-dependent_RecD-like_DNA_helicase	AF-O34481-F1-model_v4 ATP-dependent RecD-like DNA helicase	0.333	757	487	4	734	15	771	4.036E-71	2605
DESULFOASV1_1127_recombination_mediator_RecR	AF-C6BXI4-F1-model_v4	DESULFOASV1_1127_recombination_mediator_RecR	AF-C6BXI4-F1-model_v4 Recombination protein RecR	0.601	201	80	1	201	1	201	2.427E-28	916
DESULFOASV1_1128_YbaB-EbfC_family_nucleoid-associated_protein	AF-Q2RMH1-F1-model_v4	DESULFOASV1_1128_YbaB-EbfC_family_nucleoid-associated_protein	AF-Q2RMH1-F1-model_v4 Nucleoid-associated protein Moth_0028	0.623	101	38	1	101	3	103	8.039E-12	467
DESULFOASV1_1129_DNA_polymerase_III_subunit_gamma-tau	AF-P57553-F1-model_v4	DESULFOASV1_1129_DNA_polymerase_III_subunit_gamma-tau	AF-P57553-F1-model_v4 DNA polymerase III subunit gamma	0.341	360	235	1	360	1	358	8.189E-32	1386
DESULFOASV1_1130_branched-chain_amino_acid_transaminase	4whx-assembly1.cif.gz_E	DESULFOASV1_1130_branched-chain_amino_acid_transaminase	4whx-assembly1.cif.gz_E X-ray Crystal Structure of an Amino Acid Aminotransferase from Burkholderia pseudomallei Bound to the Co-factor Pyridoxal Phosphate	0.560	305	133	1	304	2	306	1.034E-48	1834
DESULFOASV1_1131_ribosome_biogenesis_GTPase_Der	AF-C6C0G0-F1-model_v4	DESULFOASV1_1131_ribosome_biogenesis_GTPase_Der	AF-C6C0G0-F1-model_v4 GTPase Der	0.525	436	204	2	431	14	449	3.097E-54	1736
DESULFOASV1_1132_hypothetical_protein	AF-Q9HK40-F1-model_v4	DESULFOASV1_1132_hypothetical_protein	AF-Q9HK40-F1-model_v4 UPF0150 protein Ta0767	0.250	68	50	4	71	3	69	1.400E-05	223
DESULFOASV1_1133_hypothetical_protein	AF-Q46CH7-F1-model_v4	DESULFOASV1_1133_hypothetical_protein	AF-Q46CH7-F1-model_v4 AdoMet-dependent heme synthase	0.195	346	242	13	358	6	307	6.661E-13	386
DESULFOASV1_1134_sulfide-dependent_adenosine_diphosphate_thiazole_synthase	AF-C4XIR5-F1-model_v4	DESULFOASV1_1134_sulfide-dependent_adenosine_diphosphate_thiazole_synthase	AF-C4XIR5-F1-model_v4 Thiamine thiazole synthase	0.709	262	76	1	262	1	262	1.254E-38	1312
DESULFOASV1_1135_S-methyl-5-thioribose-1-phosphate_isomerase	AF-B8DQQ9-F1-model_v4	DESULFOASV1_1135_S-methyl-5-thioribose-1-phosphate_isomerase	AF-B8DQQ9-F1-model_v4 Methylthioribose-1-phosphate isomerase	0.677	350	112	1	349	1	350	3.380E-53	2074
DESULFOASV1_1136_Asp-tRNA-Asn-Glu-tRNA-Gln-amidotransferase_subunit_GatB	AF-B8DKV6-F1-model_v4	DESULFOASV1_1136_Asp-tRNA-Asn-Glu-tRNA-Gln-amidotransferase_subunit_GatB	AF-B8DKV6-F1-model_v4 Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	0.702	476	142	1	476	1	476	3.226E-74	3157
DESULFOASV1_1137_DUF4254_domain-containing_protein	6egc-assembly1.cif.gz_A	DESULFOASV1_1137_DUF4254_domain-containing_protein	6egc-assembly1.cif.gz_A Single-chain version of 2L4HC2_23 (PDB 5J0K)	0.186	141	113	42	182	7	146	5.089E-02	91
DESULFOASV1_1138_murein_transglycosylase_A	2pnw-assembly1.cif.gz_A	DESULFOASV1_1138_murein_transglycosylase_A	2pnw-assembly1.cif.gz_A Crystal structure of membrane-bound lytic murein transglycosylase from Agrobacterium tumefaciens	0.276	361	251	40	400	2	349	1.604E-29	954
DESULFOASV1_1139_NAD-+-NADH_kinase	AF-Q30Y32-F1-model_v4	DESULFOASV1_1139_NAD-+-NADH_kinase	AF-Q30Y32-F1-model_v4 NAD kinase	0.464	253	135	2	254	27	279	1.160E-34	1320
DESULFOASV1_1140_hypothetical_protein	1r7l-assembly1.cif.gz_B	DESULFOASV1_1140_hypothetical_protein	1r7l-assembly1.cif.gz_B 2.0 A Crystal Structure of a Phage Protein from Bacillus cereus ATCC 14579	0.089	95	74	53	134	11	105	5.211E-02	46
DESULFOASV1_1141_hypothetical_protein	AF-P62385-F1-model_v4	DESULFOASV1_1141_hypothetical_protein	AF-P62385-F1-model_v4 UPF0319 protein PBPRA2789	0.161	62	50	9	70	149	209	6.751E+00	31
DESULFOASV1_1142_flagellar_assembly_protein_FliW	AF-Q72EP7-F1-model_v4	DESULFOASV1_1142_flagellar_assembly_protein_FliW	AF-Q72EP7-F1-model_v4 Flagellar assembly factor FliW	0.561	146	63	1	146	1	145	1.092E-20	807
DESULFOASV1_1143_carbon_storage_regulator_CsrA	AF-Q30WK2-F1-model_v4	DESULFOASV1_1143_carbon_storage_regulator_CsrA	AF-Q30WK2-F1-model_v4 Translational regulator CsrA	0.675	77	25	1	77	1	77	1.938E-08	322
DESULFOASV1_1144_flagellar_hook-associated_protein_FlgL	AF-P16326-F1-model_v4	DESULFOASV1_1144_flagellar_hook-associated_protein_FlgL	AF-P16326-F1-model_v4 Flagellar hook-associated protein 3	0.154	504	263	1	504	1	312	8.879E-14	569
DESULFOASV1_1145_flagellar_hook-associated_protein_FlgK	AF-P33235-F1-model_v4	DESULFOASV1_1145_flagellar_hook-associated_protein_FlgK	AF-P33235-F1-model_v4 Flagellar hook-associated protein 1	0.180	700	446	5	704	2	546	4.531E-30	1128
DESULFOASV1_1146_flagellar_protein_FlgN	AF-P39808-F1-model_v4	DESULFOASV1_1146_flagellar_protein_FlgN	AF-P39808-F1-model_v4 Uncharacterized protein YvyG	0.140	155	130	1	155	2	153	2.381E-03	170
DESULFOASV1_1147_hypothetical_protein	4bh5-assembly4.cif.gz_D	DESULFOASV1_1147_hypothetical_protein	4bh5-assembly4.cif.gz_D LytM domain of EnvC, an activator of cell wall amidases in Escherichia coli	0.288	117	79	202	313	8	124	2.941E-11	375
DESULFOASV1_1148_flagellar_basal_body_P-ring_protein_FlgI	AF-Q30WJ7-F1-model_v4	DESULFOASV1_1148_flagellar_basal_body_P-ring_protein_FlgI	AF-Q30WJ7-F1-model_v4 Flagellar P-ring protein	0.713	360	103	10	369	11	370	6.696E-53	1679
DESULFOASV1_1149_flagellar_basal_body_L-ring_protein_FlgH	AF-A1VG76-F1-model_v4	DESULFOASV1_1149_flagellar_basal_body_L-ring_protein_FlgH	AF-A1VG76-F1-model_v4 Flagellar L-ring protein	0.457	236	127	2	235	3	238	1.706E-24	765
DESULFOASV1_1150_flagellar_basal_body_P-ring_formation_chaperone_FlgA	AF-Q52947-F1-model_v4	DESULFOASV1_1150_flagellar_basal_body_P-ring_formation_chaperone_FlgA	AF-Q52947-F1-model_v4 Flagellar protein FlgA	0.233	124	93	206	327	43	166	2.882E-10	419
DESULFOASV1_1151_flagellar_basal-body_rod_protein_FlgG	AF-O51715-F1-model_v4	DESULFOASV1_1151_flagellar_basal-body_rod_protein_FlgG	AF-O51715-F1-model_v4 Flagellar basal-body rod protein FlgG	0.503	264	129	1	260	1	264	3.797E-33	1339
DESULFOASV1_1152_flagellar_basal-body_rod_protein_FlgF	AF-Q06171-F1-model_v4	DESULFOASV1_1152_flagellar_basal-body_rod_protein_FlgF	AF-Q06171-F1-model_v4 Flagellar basal-body rod protein FlgF	0.320	257	164	1	257	1	242	5.104E-23	814
DESULFOASV1_1153_rubrerythrin_family_protein	2hr5-assembly1.cif.gz_A	DESULFOASV1_1153_rubrerythrin_family_protein	2hr5-assembly1.cif.gz_A PF1283- Rubrerythrin from Pyrococcus furiosus iron bound form	0.461	167	88	1	164	4	170	1.255E-15	645
DESULFOASV1_1154_hypothetical_protein	AF-Q9PRD7-F1-model_v4	DESULFOASV1_1154_hypothetical_protein	AF-Q9PRD7-F1-model_v4 Uncharacterized protein UU008	0.205	72	55	47	118	69	138	3.208E+00	45
DESULFOASV1_1155_tRNA-cytidine-34-2-O-methyltransferase	AF-P74516-F1-model_v4	DESULFOASV1_1155_tRNA-cytidine-34-2-O-methyltransferase	AF-P74516-F1-model_v4 Putative tRNA (cytidine(34)-2'-O)-methyltransferase	0.442	149	80	2	146	3	151	3.430E-18	678
DESULFOASV1_1156_TRAP_transporter_large_permease	AF-Q9HU16-F1-model_v4	DESULFOASV1_1156_TRAP_transporter_large_permease	AF-Q9HU16-F1-model_v4 C4-dicarboxylate TRAP transporter large permease protein DctM	0.594	461	173	1	461	1	426	2.573E-40	2246
DESULFOASV1_1157_TRAP_transporter_small_permease_subunit	AF-Q9KQS0-F1-model_v4	DESULFOASV1_1157_TRAP_transporter_small_permease_subunit	AF-Q9KQS0-F1-model_v4 C4-dicarboxylate TRAP transporter small permease protein DctQ	0.316	202	122	2	180	21	222	2.072E-10	428
DESULFOASV1_1158_TRAP_transporter_substrate-binding_protein	AF-A3QCW5-F1-model_v4	DESULFOASV1_1158_TRAP_transporter_substrate-binding_protein	AF-A3QCW5-F1-model_v4 C4-dicarboxylate-binding periplasmic protein DctP	0.664	313	104	20	329	24	336	2.306E-41	1464
DESULFOASV1_1159_CobD-CbiB_family_cobalamin_biosynthesis_protein	AF-Q8KDV4-F1-model_v4	DESULFOASV1_1159_CobD-CbiB_family_cobalamin_biosynthesis_protein	AF-Q8KDV4-F1-model_v4 Cobalamin biosynthesis protein CobD	0.374	312	192	9	315	2	313	7.538E-23	1059
DESULFOASV1_1160_hypothetical_protein	AF-P75804-F1-model_v4	DESULFOASV1_1160_hypothetical_protein	AF-P75804-F1-model_v4 Aldose sugar dehydrogenase YliI	0.119	368	288	1	328	2	369	5.887E-08	196
