24/09/06 10:07:00 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.faa
24/09/06 10:11:24 | INFO | root | Predicted structure for LOKIASV2_10030 transcription factor S with length 116, pLDDT 65.9, pTM 0.363 in 0.6s (amortized, batch size 8). 652 / 4544 completed.
24/09/06 10:11:24 | INFO | root | Predicted structure for LOKIASV2_22070 hypothetical protein with length 116, pLDDT 82.7, pTM 0.854 in 0.6s (amortized, batch size 8). 653 / 4544 completed.
24/09/06 10:11:24 | INFO | root | Predicted structure for LOKIASV2_22820 hypothetical protein with length 116, pLDDT 61.2, pTM 0.562 in 0.6s (amortized, batch size 8). 654 / 4544 completed.
24/09/06 10:11:24 | INFO | root | Predicted structure for LOKIASV2_24400 hypothetical protein with length 116, pLDDT 82.7, pTM 0.818 in 0.6s (amortized, batch size 8). 655 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_30590 hypothetical protein with length 116, pLDDT 78.6, pTM 0.771 in 0.6s (amortized, batch size 8). 656 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_36070 hypothetical protein with length 116, pLDDT 60.8, pTM 0.356 in 0.6s (amortized, batch size 8). 657 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_42710 DNA-binding protein with length 116, pLDDT 80.3, pTM 0.668 in 0.6s (amortized, batch size 8). 658 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_06820 hypothetical protein with length 117, pLDDT 74.5, pTM 0.698 in 0.6s (amortized, batch size 8). 659 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_11180 hypothetical protein with length 117, pLDDT 38.9, pTM 0.256 in 0.6s (amortized, batch size 8). 660 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_15940 Mth938-like domain-containing protein with length 117, pLDDT 85.7, pTM 0.892 in 0.6s (amortized, batch size 8). 661 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_18590 hypothetical protein with length 117, pLDDT 55.3, pTM 0.368 in 0.6s (amortized, batch size 8). 662 / 4544 completed.
24/09/06 10:11:29 | INFO | root | Predicted structure for LOKIASV2_23200 hypothetical protein with length 117, pLDDT 82.9, pTM 0.821 in 0.6s (amortized, batch size 8). 663 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_25110 hypothetical protein with length 117, pLDDT 71.0, pTM 0.728 in 0.6s (amortized, batch size 8). 664 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_31770 hypothetical protein with length 117, pLDDT 86.1, pTM 0.873 in 0.6s (amortized, batch size 8). 665 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_38430 50S ribosomal protein L18e with length 117, pLDDT 74.4, pTM 0.694 in 0.6s (amortized, batch size 8). 666 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_38970 IS200-IS605 family transposase with length 117, pLDDT 78.5, pTM 0.755 in 0.6s (amortized, batch size 8). 667 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_44440 hypothetical protein with length 117, pLDDT 61.4, pTM 0.592 in 0.6s (amortized, batch size 8). 668 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_44960 hypothetical protein with length 117, pLDDT 60.7, pTM 0.532 in 0.6s (amortized, batch size 8). 669 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_02060 hypothetical protein with length 118, pLDDT 84.2, pTM 0.856 in 0.6s (amortized, batch size 8). 670 / 4544 completed.
24/09/06 10:11:34 | INFO | root | Predicted structure for LOKIASV2_02890 hypothetical protein with length 118, pLDDT 82.7, pTM 0.801 in 0.6s (amortized, batch size 8). 671 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_08230 hypothetical protein with length 118, pLDDT 63.9, pTM 0.567 in 0.6s (amortized, batch size 8). 672 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_11740 hypothetical protein with length 118, pLDDT 36.9, pTM 0.260 in 0.6s (amortized, batch size 8). 673 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_16230 nucleotide pyrophosphohydrolase with length 118, pLDDT 80.9, pTM 0.772 in 0.6s (amortized, batch size 8). 674 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_22520 hypothetical protein with length 118, pLDDT 84.2, pTM 0.856 in 0.6s (amortized, batch size 8). 675 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_24450 carboxymuconolactone decarboxylase family protein with length 118, pLDDT 86.6, pTM 0.869 in 0.6s (amortized, batch size 8). 676 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_26000 adenosylmethionine decarboxylase with length 118, pLDDT 87.6, pTM 0.881 in 0.6s (amortized, batch size 8). 677 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_31190 hypothetical protein with length 118, pLDDT 38.8, pTM 0.250 in 0.6s (amortized, batch size 8). 678 / 4544 completed.
24/09/06 10:11:39 | INFO | root | Predicted structure for LOKIASV2_35880 hypothetical protein with length 118, pLDDT 50.7, pTM 0.253 in 0.6s (amortized, batch size 8). 679 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_39040 hypothetical protein with length 118, pLDDT 85.6, pTM 0.880 in 0.6s (amortized, batch size 8). 680 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_05810 translation initiation factor eIF-1A with length 119, pLDDT 65.3, pTM 0.653 in 0.6s (amortized, batch size 8). 681 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_08380 hypothetical protein with length 119, pLDDT 59.7, pTM 0.550 in 0.6s (amortized, batch size 8). 682 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_13510 hypothetical protein with length 119, pLDDT 75.0, pTM 0.678 in 0.6s (amortized, batch size 8). 683 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_13520 hypothetical protein with length 119, pLDDT 73.9, pTM 0.674 in 0.6s (amortized, batch size 8). 684 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_27870 hypothetical protein with length 119, pLDDT 86.0, pTM 0.891 in 0.6s (amortized, batch size 8). 685 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_28350 hypothetical protein with length 119, pLDDT 51.1, pTM 0.233 in 0.6s (amortized, batch size 8). 686 / 4544 completed.
24/09/06 10:11:44 | INFO | root | Predicted structure for LOKIASV2_30310 hypothetical protein with length 119, pLDDT 71.9, pTM 0.725 in 0.6s (amortized, batch size 8). 687 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_31860 non-heme iron oxygenase ferredoxin subunit with length 119, pLDDT 88.4, pTM 0.884 in 0.6s (amortized, batch size 8). 688 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_11310 response regulator with length 120, pLDDT 86.5, pTM 0.890 in 0.6s (amortized, batch size 8). 689 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_12390 hypothetical protein with length 120, pLDDT 81.7, pTM 0.871 in 0.6s (amortized, batch size 8). 690 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_12570 roadblock-LC7 domain-containing protein with length 120, pLDDT 81.3, pTM 0.816 in 0.6s (amortized, batch size 8). 691 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_12850 hypothetical protein with length 120, pLDDT 66.7, pTM 0.683 in 0.6s (amortized, batch size 8). 692 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_26780 hypothetical protein with length 120, pLDDT 78.2, pTM 0.821 in 0.6s (amortized, batch size 8). 693 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_29130 hypothetical protein with length 120, pLDDT 87.8, pTM 0.891 in 0.6s (amortized, batch size 8). 694 / 4544 completed.
24/09/06 10:11:49 | INFO | root | Predicted structure for LOKIASV2_29960 hypothetical protein with length 120, pLDDT 69.5, pTM 0.481 in 0.6s (amortized, batch size 8). 695 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_33430 chemotaxis protein CheY with length 120, pLDDT 83.5, pTM 0.646 in 0.7s (amortized, batch size 8). 696 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_37610 hypothetical protein with length 120, pLDDT 76.0, pTM 0.795 in 0.7s (amortized, batch size 8). 697 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_38150 aminoacyl-tRNA hydrolase with length 120, pLDDT 88.0, pTM 0.891 in 0.7s (amortized, batch size 8). 698 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_38860 hypothetical protein with length 120, pLDDT 74.0, pTM 0.746 in 0.7s (amortized, batch size 8). 699 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_39990 hypothetical protein with length 120, pLDDT 69.6, pTM 0.536 in 0.7s (amortized, batch size 8). 700 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_44270 hypothetical protein with length 120, pLDDT 82.4, pTM 0.751 in 0.7s (amortized, batch size 8). 701 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_09820 hypothetical protein with length 121, pLDDT 83.9, pTM 0.870 in 0.7s (amortized, batch size 8). 702 / 4544 completed.
24/09/06 10:11:54 | INFO | root | Predicted structure for LOKIASV2_11560 hypothetical protein with length 121, pLDDT 45.7, pTM 0.277 in 0.7s (amortized, batch size 8). 703 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_18980 hypothetical protein with length 121, pLDDT 47.5, pTM 0.303 in 0.7s (amortized, batch size 8). 704 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_24200 hypothetical protein with length 121, pLDDT 39.9, pTM 0.389 in 0.7s (amortized, batch size 8). 705 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_36620 hypothetical protein with length 121, pLDDT 49.8, pTM 0.246 in 0.7s (amortized, batch size 8). 706 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_39160 hypothetical protein with length 121, pLDDT 72.3, pTM 0.667 in 0.7s (amortized, batch size 8). 707 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_41080 hypothetical protein with length 121, pLDDT 57.2, pTM 0.315 in 0.7s (amortized, batch size 8). 708 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_03650 hypothetical protein with length 122, pLDDT 48.2, pTM 0.301 in 0.7s (amortized, batch size 8). 709 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_04010 hypothetical protein with length 122, pLDDT 69.3, pTM 0.698 in 0.7s (amortized, batch size 8). 710 / 4544 completed.
24/09/06 10:11:59 | INFO | root | Predicted structure for LOKIASV2_05470 hypothetical protein with length 122, pLDDT 65.6, pTM 0.423 in 0.7s (amortized, batch size 8). 711 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_17220 hypothetical protein with length 122, pLDDT 47.1, pTM 0.229 in 0.7s (amortized, batch size 8). 712 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_22250 hypothetical protein with length 122, pLDDT 62.5, pTM 0.567 in 0.7s (amortized, batch size 8). 713 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_28370 hypothetical protein with length 122, pLDDT 73.5, pTM 0.682 in 0.7s (amortized, batch size 8). 714 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_35640 hypothetical protein with length 122, pLDDT 83.9, pTM 0.844 in 0.7s (amortized, batch size 8). 715 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_44670 hypothetical protein with length 122, pLDDT 44.2, pTM 0.356 in 0.7s (amortized, batch size 8). 716 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_44830 hypothetical protein with length 122, pLDDT 75.4, pTM 0.604 in 0.7s (amortized, batch size 8). 717 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_10470 hypothetical protein with length 123, pLDDT 76.7, pTM 0.761 in 0.7s (amortized, batch size 8). 718 / 4544 completed.
24/09/06 10:12:05 | INFO | root | Predicted structure for LOKIASV2_13010 50S ribosomal protein L7Ae with length 123, pLDDT 85.4, pTM 0.881 in 0.7s (amortized, batch size 8). 719 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_20640 hypothetical protein with length 123, pLDDT 46.8, pTM 0.255 in 0.7s (amortized, batch size 8). 720 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_20830 hypothetical protein with length 123, pLDDT 70.9, pTM 0.742 in 0.7s (amortized, batch size 8). 721 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_22900 hypothetical protein with length 123, pLDDT 83.3, pTM 0.850 in 0.7s (amortized, batch size 8). 722 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_27230 hypothetical protein with length 123, pLDDT 59.7, pTM 0.494 in 0.7s (amortized, batch size 8). 723 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_32040 hypothetical protein with length 123, pLDDT 46.5, pTM 0.431 in 0.7s (amortized, batch size 8). 724 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_40120 hypothetical protein with length 123, pLDDT 75.6, pTM 0.815 in 0.7s (amortized, batch size 8). 725 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_43200 hypothetical protein with length 123, pLDDT 73.2, pTM 0.391 in 0.7s (amortized, batch size 8). 726 / 4544 completed.
24/09/06 10:12:10 | INFO | root | Predicted structure for LOKIASV2_45040 hypothetical protein with length 123, pLDDT 75.0, pTM 0.783 in 0.7s (amortized, batch size 8). 727 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_00750 hypothetical protein with length 124, pLDDT 80.1, pTM 0.825 in 0.7s (amortized, batch size 8). 728 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_06420 NifB-NifX family molybdenum-iron cluster-binding protein with length 124, pLDDT 82.0, pTM 0.841 in 0.7s (amortized, batch size 8). 729 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_15380 hypothetical protein with length 124, pLDDT 82.3, pTM 0.824 in 0.7s (amortized, batch size 8). 730 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_21850 hypothetical protein with length 124, pLDDT 59.5, pTM 0.584 in 0.7s (amortized, batch size 8). 731 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_26360 hypothetical protein with length 124, pLDDT 82.7, pTM 0.838 in 0.7s (amortized, batch size 8). 732 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_27290 YccF domain-containing protein with length 124, pLDDT 86.3, pTM 0.843 in 0.7s (amortized, batch size 8). 733 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_31710 hypothetical protein with length 124, pLDDT 70.2, pTM 0.657 in 0.7s (amortized, batch size 8). 734 / 4544 completed.
24/09/06 10:12:16 | INFO | root | Predicted structure for LOKIASV2_32970 YbaN family protein with length 124, pLDDT 73.4, pTM 0.548 in 0.7s (amortized, batch size 8). 735 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_45100 glycine cleavage system protein GcvH with length 124, pLDDT 90.8, pTM 0.910 in 0.7s (amortized, batch size 8). 736 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_03780 hypothetical protein with length 125, pLDDT 43.4, pTM 0.372 in 0.7s (amortized, batch size 8). 737 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_06470 hypothetical protein with length 125, pLDDT 79.9, pTM 0.825 in 0.7s (amortized, batch size 8). 738 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_08920 desulfoferrodoxin with length 125, pLDDT 79.4, pTM 0.797 in 0.7s (amortized, batch size 8). 739 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_13740 hypothetical protein with length 125, pLDDT 75.2, pTM 0.685 in 0.7s (amortized, batch size 8). 740 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_21220 hypothetical protein with length 125, pLDDT 81.2, pTM 0.834 in 0.7s (amortized, batch size 8). 741 / 4544 completed.
24/09/06 10:12:21 | INFO | root | Predicted structure for LOKIASV2_30600 hypothetical protein with length 125, pLDDT 70.2, pTM 0.670 in 0.7s (amortized, batch size 8). 742 / 4544 completed.
