original_ORF_annotation	foldseek description	evalue
hypothetical protein	Monoacylglycerol lipase 	0.0000000004150000000000000000000000000000000000000
hypothetical protein	Uncharacterized peptidase PM1590 	0.0000000000002770000000000000000000000000000000000
hypothetical protein	Putative metabolite transport protein HI_1104 	0.0000000000005360000000000000000000000000000000000
hypothetical protein	Soluble guanylate cyclase gcy-32 	0.0006630000000000000000000000000000000000000000000
sulfatase-like hydrolase-transferase	Crystal structure of the sulfatase PsS1_NC C84A with bound sulfate ion 	0.0000000000000000000000000001770000000000000000000
hydroxylamine reductase	Hydroxylamine reductase 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Quinate repressor protein 	0.0007585000000000000000000000000000000000000000000
glycine--tRNA ligase	Glycine--tRNA ligase 	0.0000000000000000000000000000000000000000000000000
glutamate dehydrogenase	Glutamate dehydrogenase 	0.0000000000000000000000000000000000000000000000006
hypothetical protein	Serine--tRNA ligase 	5.9270000000000000000000000000000000000000000000000
pyrimidine-specific ribonucleoside hydrolase RihA	Crystal Structure of the E.coli RihA pyrimidine nucleosidase bound to a iminoribitol-based inhibitor 	0.0000000000000000000001190000000000000000000000000
ribokinase	Ribokinase 	0.0000000000000000000000000000000000003390000000000
glutamate dehydrogenase	Glutamate dehydrogenase 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Cryo-EM structure of Orrella dioscoreae BcsD 	0.0036440000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of AtMCA-IIf C147A (metacaspase 9) from Arabidopsis thaliana 	0.0000000012200000000000000000000000000000000000000
hypothetical protein	Coiled-coil domain-containing protein 112 	4.3840000000000000000000000000000000000000000000000
NADP-specific glutamate dehydrogenase	NADP-specific glutamate dehydrogenase 	0.0000000000000000000000000000000000000000000000000
PEP-pyruvate-binding domain-containing protein	Compressed conformation of nighttime state KaiC 	0.0000000000772000000000000000000000000000000000000
hemerythrin domain-containing protein	Uncharacterized protein Rv1995 	0.0000332000000000000000000000000000000000000000000
hypothetical protein	NEDD8-activating enzyme E1 catalytic subunit 	0.0000000000000000000000001250000000000000000000000
hypothetical protein	Ras-related protein Rab-27B 	0.0000000000000000148000000000000000000000000000000
hypothetical protein	Uncharacterized protein AF_1662 	0.2561000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized MscS family protein HI_0195.1 	0.0000000000000311000000000000000000000000000000000
hypothetical protein	Uncharacterized MscS family protein YkuT 	0.0000000000000266000000000000000000000000000000000
hypothetical protein	ATP-dependent Type ISP restriction-modification enzyme LlaBIII bound to DNA 	0.0000000000000000000000000000000000200000000000000
30S ribosomal protein S30e	Cytoskeleton protein RodZ 	7.6960000000000000000000000000000000000000000000000
hypothetical protein	Mannuronan C5-epimerase AlgG 	0.0014880000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of a putative glycosyl hydrolase (PARMER_00599) from Parabacteroides merdae ATCC 43184 at 1.95 A resolution 	2.2400000000000000000000000000000000000000000000000
hypothetical protein	Arsenical resistance operon repressor 	0.0000632600000000000000000000000000000000000000000
hypothetical protein	"Crystal structure of a thermostable mutant of aminoglycoside phosphotransferase APH(4)-Ia, apo form "	0.0000000000007310000000000000000000000000000000000
DUF2804 domain-containing protein	Survival factor 1 	0.0000000388000000000000000000000000000000000000000
hypothetical protein	Crystal Structure of the ISHp608 Transposase 	0.0000610100000000000000000000000000000000000000000
hypothetical protein	Proliferating cell nuclear antigen 	1.6230000000000000000000000000000000000000000000000
hypothetical protein	"Uncharacterized methyltransferase At2g41040, chloroplastic "	0.0000000000000074800000000000000000000000000000000
DMT family transporter	Uncharacterized transporter YoaV 	0.0000000057200000000000000000000000000000000000000
hypothetical protein	Multifunctional methyltransferase subunit TRM112-like protein 	0.0171900000000000000000000000000000000000000000000
hypothetical protein	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1A 	0.0000000000000000000000000000000001440000000000000
hypothetical protein	Preprotein translocase subunit SecG 	0.0527300000000000000000000000000000000000000000000
MazG nucleotide pyrophosphohydrolase domain-containing protein	Crystal structure of MazG nucleotide pyrophosphohydrolase (13816655) from Sulfolobus solfataricus at 1.46 A resolution 	0.0000361800000000000000000000000000000000000000000
hypothetical protein	Flagellin A1 	0.0000000000070000000000000000000000000000000000000
hypothetical protein	DNA topoisomerase 1 	0.0000790300000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein YxiH 	0.2712000000000000000000000000000000000000000000000
hypothetical protein	Probable flagellin 1 	0.0000000000317000000000000000000000000000000000000
hypothetical protein	Probable flagellin 1 	0.0000000000029100000000000000000000000000000000000
hypothetical protein	Probable flagellin 1 	0.0000000000568000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein YjpA 	0.0000171900000000000000000000000000000000000000000
hypothetical protein	Protein phosphatase 2A catalytic subunit B 	0.0000000000000000000000443000000000000000000000000
hypothetical protein	Crystal structure of LIP5 N-terminal domain complexed with CHMP1B MIM and CHMP5 MIM 	0.1281000000000000000000000000000000000000000000000
hypothetical protein	Solution structure of MIT domain from mouse NRBF-2 	0.7628000000000000000000000000000000000000000000000
NAD-dependent epimerase-dehydratase family protein	Putative UDP-glucose 4-epimerase 	0.0000000000000000000000000000000032200000000000000
hypothetical protein	Kelch domain-containing protein SSO1033 	0.0000000017100000000000000000000000000000000000000
hypothetical protein	Chorismate synthase 	0.0000000000000000000000000000000000000000510000000
3-dehydroquinate synthase	3-dehydroquinate synthase 	0.0000000000000000000000000000000000015900000000000
3-phosphoshikimate 1-carboxyvinyltransferase	3-phosphoshikimate 1-carboxyvinyltransferase 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Probable arogenate/prephenate dehydrogenase 	0.0000000000000000000000000477000000000000000000000
hypothetical protein	Chorismate mutase 	0.0000182300000000000000000000000000000000000000000
N-A	Phospho-2-dehydro-3-deoxyheptonate aldolase 	0.0000000000000000000000000000000000006410000000000
transketolase family protein	Putative transketolase C-terminal section 	0.0000000000000000000000000000000000001830000000000
transketolase	"Split gene transketolase, active alpha2beta2 heterotetramer "	0.0000000000000000000000000000180000000000000000000
hypothetical protein	Ligand bound to a model peptide that mimics the open fusogenic form 	2.1360000000000000000000000000000000000000000000000
type II methionyl aminopeptidase	Methionine aminopeptidase 	0.0000000000000000000000000000212000000000000000000
dTMP kinase	Probable thymidylate kinase 	0.0000000000000000076500000000000000000000000000000
hypothetical protein	Structure of TEV cleaved A2ML1 (A2ML1-TE) 	0.0000000000000000000004510000000000000000000000000
hypothetical protein	Bacillopeptidase F 	0.0000000844000000000000000000000000000000000000000
hypothetical protein	UPF0332 protein AF_0298 	0.5526000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of a hepn domain containing protein (af_0298) from archaeoglobus fulgidus at 1.95 A resolution 	0.8815000000000000000000000000000000000000000000000
MoxR family ATPase	Uncharacterized protein YeaC 	0.0000000000000000000000000000000000000039900000000
hypothetical protein	FACT complex subunit SSRP1-A 	0.0077300000000000000000000000000000000000000000000
hypothetical protein	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 	0.0000000000000234000000000000000000000000000000000
DUF58 domain-containing protein	Uncharacterized protein YeaD 	0.0000000000000000000005250000000000000000000000000
hypothetical protein	Serine/threonine-protein kinase 10 	0.6376000000000000000000000000000000000000000000000
ribonuclease H-like domain-containing protein	Uncharacterized protein MJ0365 	0.0000226900000000000000000000000000000000000000000
hypothetical protein	Exonuclease mut-7 homolog 	0.0000059110000000000000000000000000000000000000000
hypothetical protein	Crystal structure of UPF0291 protein ynzC from Bacillus subtilis at resolution 2.0 A. Northeast Structural Genomics Consortium target SR384 	4.6390000000000000000000000000000000000000000000000
inorganic phosphate transporter	Putative phosphate permease AF_1798 	0.0000000000000000385000000000000000000000000000000
hypothetical protein	UPF0111 protein PH1389 	0.0000000562000000000000000000000000000000000000000
hypothetical protein	Biotin synthase 	0.0000000000000105000000000000000000000000000000000
biotin-lipoate A-B protein ligase family protein	Octanoyltransferase LipM 	0.0000000000000000000000000008330000000000000000000
radical SAM protein	Biotin synthase 	0.0000000001170000000000000000000000000000000000000
hypothetical protein	transcription factor CDX2 bound to hydroxymethylated DNA 	2.5930000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0714 	0.0000000609000000000000000000000000000000000000000
hypothetical protein	ORC1-type DNA replication protein 1 	0.0000000000000060700000000000000000000000000000000
hypothetical protein	Thymidylate kinase 	0.0000000044900000000000000000000000000000000000000
hypothetical protein	Metalloprotease MTH_856 	0.0000000000000000000000000000000000000000011200000
TldD-PmbA family protein	Crystal structure of TldE from Thermococcus kodakarensis 	0.0000000000000000000000000000000000000834000000000
hypothetical protein	Photorhabdus asymbiotica lectin PHL in complex with L-rhamnose 	0.0000000009110000000000000000000000000000000000000
hypothetical protein	Crystal structure of the Arg specific cysteine proteinase gingipain R (RGPB) 	0.0000000000000000000001270000000000000000000000000
hypothetical protein	Crystal structure of the GAF domain from Acinetobacter phosphoenolpyruvate-protein phosphotransferase 	0.0000001120000000000000000000000000000000000000000
hypothetical protein	Ras-related GTP-binding protein A 	0.0000000000000000000000656000000000000000000000000
hypothetical protein	Uncharacterized protein MJ1082 	0.0000141300000000000000000000000000000000000000000
thioredoxin	"Thioredoxin M5, chloroplastic "	0.0000000000185000000000000000000000000000000000000
hypothetical protein	Core Mediator of transcriptional regulation 	8.2340000000000000000000000000000000000000000000000
hypothetical protein	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 	0.0000000000524000000000000000000000000000000000000
hypothetical protein	Probable acyl-CoA dehydrogenase IBR3 	0.0000000000758000000000000000000000000000000000000
hypothetical protein	Ribonuclease P protein component 2 	0.4203000000000000000000000000000000000000000000000
hypothetical protein	Sensor protein KdpD 	0.0198900000000000000000000000000000000000000000000
triose-phosphate isomerase	Crystal structure of Triosephosphate isomerase from Candidatus Prometheoarchaeum syntrophicum 	0.0000000000000000000000000000000000000002290000000
hypothetical protein	Uncharacterized protein in gap 3'region 	0.0000001600000000000000000000000000000000000000000
threonine synthase	Threonine synthase 	0.0000000000000000000000000418000000000000000000000
hypothetical protein	TRAPPC3 from Thorarchaeota AB25 	0.0000005960000000000000000000000000000000000000000
hypothetical protein	The crystal structure of mouse bet3p 	0.0000700400000000000000000000000000000000000000000
hypothetical protein	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta 	1.3650000000000000000000000000000000000000000000000
